day,current,current_theoretical,temperature,speed_rpm,domain_unit,time_index,delta_I,current_s,current_theoretical_s,temperature_s,friction_torque_s,delta_I_s,fused_rms_vector,fused_rms_mean,fused_std_mean,fused_envelope_rms_mean,fused_rms_max,fused_std_max,fused_envelope_rms_max,fused_total_energy_sum,fused_total_energy_mean,fused_variance_mean,HI_flywheel,life_ratio_observed
1391,0.681,0.686403,39.5,3000,attachment2,1391,-0.0054029999999999,0.6883999999999999,0.6864734262295082,39.60327868852459,,0.0019265737704916,0.3887500092766447,0.3887187796070246,0.5359033143486891,0.3891420238137173,0.3889269774044916,0.8970685367309852,0.3892666685477272,0.3889269774044916,0.3889105407362705,0.4887899298079447,0.3939760977769166,0.3974285714285714
1392,0.7032,0.687052,39.7,3000,attachment2,1392,0.016148,0.6889245901639345,0.687122393442623,39.60655737704918,,0.0018021967213114,0.3891057156568256,0.3890789315821545,0.518260495011678,0.3894419262783558,0.3892574920799623,0.8956696088288431,0.389548827629017,0.3892574920799623,0.3892433951985564,0.4825142099485227,0.3945414182619707,0.3977142857142857
1393,0.6888,0.687701,39.6,3000,attachment2,1393,0.0010989999999999,0.689449180327869,0.6877718032786885,39.61147540983606,,0.0016773770491804,0.3894694635708233,0.3894390835572842,0.4958455448168127,0.3898508126881425,0.3896416169808779,0.8785678857891688,0.3899720662509519,0.3896416169808779,0.3896256275000679,0.4731536346958794,0.395139409234098,0.398
1394,0.6854,0.688351,39.6,3000,attachment2,1394,-0.002951,0.6900901639344262,0.6884216885245901,39.61639344262295,,0.0016684754098361,0.3899085654072923,0.3898791442518958,0.4885047377265049,0.3902778783316116,0.3900752852878725,0.8582073841199214,0.3903953048728872,0.3900752852878725,0.3900598004692428,0.4688740811078325,0.3957664761136695,0.3982857142857143
1395,0.6905,0.689001,39.6,3000,attachment2,1395,0.001499,0.6903262295081968,0.6890720163934426,39.61803278688525,,0.0012542131147541,0.3900694374317554,0.3900412126407042,0.421725961740412,0.3904237328352138,0.3902293779143788,0.8268283580727583,0.3905363844135322,0.3902293779143788,0.390214522761194,0.4421883452986317,0.3963536576776948,0.3985714285714286
1396,0.6789,0.689652,39.5,3000,attachment2,1396,-0.010752,0.691267213114754,0.6897228032786885,39.62622950819672,,0.0015444098360655,0.3907188444177208,0.390687235246093,0.4553467387360517,0.3911156227036813,0.3908979630569455,0.8049474186057439,0.3912417821167575,0.3908979630569455,0.3908813266508256,0.4525519328690542,0.3969654614380507,0.3988571428571428
1397,0.6825,0.690303,39.6,3000,attachment2,1397,-0.007803,0.6917770491803279,0.6903740491803279,39.62950819672131,,0.001403,0.3910649988922363,0.3910372579469222,0.4295131486471926,0.3914132207584164,0.3912221975823498,0.7841079853522578,0.3915239411980474,0.3912221975823498,0.391207597084816,0.4415457479584903,0.3976158599727206,0.3991428571428571
1398,0.7006,0.690955,39.7,3000,attachment2,1398,0.009645,0.6925213114754099,0.6910257540983606,39.636065573770495,,0.0014955573770492,0.3915790056021799,0.3915482235616375,0.4378900653135011,0.3919654012163575,0.3917534371652538,0.7693080261462055,0.3920882593606277,0.3917534371652538,0.3917372360912841,0.4434735969738862,0.3983179316304287,0.3994285714285714
1399,0.6864,0.691607,39.6,3000,attachment2,1399,-0.0052069999999999,0.6931950819672131,0.6916779016393443,39.64262295081967,,0.0015171803278688,0.3920473754294999,0.3920107937546947,0.4338095654456471,0.3925065717158708,0.3922546715867295,0.7457255493516717,0.3926525775232075,0.3922546715867295,0.3922354180736741,0.4401368491652933,0.3990501247428024,0.3997142857142857
1400,0.6839,0.69226,39.6,3000,attachment2,1400,-0.00836,0.6940032786885245,0.692330524590164,39.64918032786885,,0.0016727540983605,0.3926027737306601,0.3925656528913788,0.4504214256406206,0.3930687379500593,0.392813125153254,0.7292880358542028,0.3932168956857872,0.392813125153254,0.3927935878694217,0.444853690828152,0.39980259866885,0.4
1401,0.6972,0.692913,39.7,3000,attachment2,1401,0.004287,0.6947852459016393,0.6929835901639344,39.65409836065574,,0.0018016557377048,0.3931331493323763,0.3931025044293065,0.4670004007940922,0.393517823510383,0.3933068037831047,0.7250523375415923,0.3936401343077226,0.3933068037831047,0.3932906748867522,0.450614219781714,0.4005486399434325,0.4002857142857143
1402,0.7031,0.693566,39.7,3000,attachment2,1402,0.0095339999999999,0.695327868852459,0.6936371147540984,39.65901639344262,,0.0016907540983606,0.3935085717977427,0.3934750366285814,0.4497698115850982,0.3939295264211626,0.3936986044229903,0.7188074749735676,0.3940633729296575,0.3936986044229903,0.393680954333958,0.4441133390678208,0.4012895777409771,0.4005714285714286
1403,0.7,0.69422,39.7,3000,attachment2,1403,0.00578,0.6960852459016393,0.6942911147540984,39.66557377049181,,0.0017941311475409,0.3940310690905,0.3939950060426749,0.4641481871928672,0.3944837552434623,0.3942354263615089,0.7190181901452108,0.3946276910922378,0.3942354263615089,0.3942164458100219,0.4495784146116672,0.4020022924085486,0.4008571428571428
1404,0.7028,0.694875,39.7,3000,attachment2,1404,0.0079249999999999,0.6969295081967214,0.6949455573770491,39.67213114754098,,0.0019839508196722,0.3946098164943979,0.3945746256276494,0.4942888741351962,0.3950515544796368,0.3948092314059733,0.7318694016831283,0.3951920092548176,0.3948092314059733,0.3947907098971583,0.4618466474375816,0.4026814503944337,0.4011428571428571
1405,0.6895,0.695529,39.6,3000,attachment2,1405,-0.0060289999999999,0.6974295081967213,0.6956004590163933,39.67540983606557,,0.001829049180328,0.3949496030318031,0.3949178954789448,0.4754347294042539,0.3953476162611029,0.3951292791646666,0.7405223883347322,0.3954741683361075,0.3951292791646666,0.3951125909789518,0.4560717034317464,0.4033354415479703,0.4014285714285714
1406,0.6848,0.696185,39.6,3000,attachment2,1406,-0.011385,0.6980803278688523,0.6962558196721311,39.68032786885246,,0.0018245081967211,0.3953950728053823,0.39536470902309,0.4785449780140802,0.3957762181778411,0.3955671342383721,0.7529859295898172,0.3958974069580429,0.3955671342383721,0.3955511533003235,0.4585726165795781,0.4040004052253444,0.4017142857142857
1407,0.7089,0.69684,39.8,3000,attachment2,1407,0.0120599999999999,0.6990344262295082,0.6969116229508197,39.68688524590164,,0.0021228032786885,0.3960449288403449,0.3960197354278572,0.525087108834435,0.396361172465519,0.3961876915111083,0.7704380949206963,0.3964617251206233,0.3961876915111083,0.3961744318203253,0.4771257393569914,0.4046988337928479,0.402
1408,0.6949,0.697497,39.6,3000,attachment2,1408,-0.002597,0.6996180327868853,0.6975679016393442,39.691803278688525,,0.002050131147541,0.3964468843770041,0.396420404500189,0.5180697102952889,0.396779276514919,0.3965969370122893,0.7805910676316522,0.396884963742558,0.3965969370122893,0.3965830002350182,0.4757950828725207,0.4053961187265135,0.4022857142857143
1409,0.6961,0.698153,39.7,3000,attachment2,1409,-0.0020529999999999,0.7004491803278688,0.6982246393442624,39.6983606557377,,0.0022245409836064,0.3970171411980883,0.3969910202857851,0.5461852320280464,0.3973450273867351,0.3971651597011392,0.7938046639785793,0.3974492819051378,0.3971651597011392,0.3971514118525586,0.4873736924272819,0.4060802654526358,0.4025714285714286
1410,0.7094,0.698811,39.8,3000,attachment2,1410,0.010589,0.7009524590163935,0.6988818360655737,39.70327868852459,,0.0020706229508197,0.3973670919150137,0.3973365410869252,0.5230202775302117,0.3977505852044395,0.3975402132741815,0.7876342675804212,0.3978725205270732,0.3975402132741815,0.397524133890977,0.4787603102545765,0.406797952211575,0.4028571428571428
1411,0.7039,0.699468,39.7,3000,attachment2,1411,0.0044319999999999,0.7016754098360656,0.6995394918032787,39.70819672131148,,0.0021359180327868,0.3978592598940682,0.3978328755276508,0.5325420694099439,0.3981904531251497,0.3980087713037668,0.7892344013717594,0.3982957591490086,0.3980087713037668,0.397994884795126,0.482542315305741,0.4074610926430372,0.4031428571428571
1412,0.7038,0.700126,39.7,3000,attachment2,1412,0.0036739999999999,0.7024213114754098,0.700197606557377,39.714754098360665,,0.0022237049180328,0.3983743279268634,0.3983449666172883,0.5438612058800898,0.3987428896286356,0.3985407086811227,0.7864438247380471,0.398860077311589,0.3985407086811227,0.3985252553602936,0.4866361140613675,0.4080717190130688,0.4034285714285714
1413,0.7181,0.700785,39.8,3000,attachment2,1413,0.0173149999999999,0.702627868852459,0.7008561803278688,39.716393442622945,,0.0017716885245901,0.3985160961399957,0.3984867764574957,0.4767289630786607,0.39888413531243,0.3986822410074958,0.7713132679662076,0.3990011568522327,0.3986822410074958,0.3986668095956536,0.4613329265365404,0.4086275244294732,0.4037142857142857
1414,0.6963,0.701444,39.7,3000,attachment2,1414,-0.0051439999999999,0.7034180327868852,0.7015152131147541,39.72295081967213,,0.0019028196721311,0.3990598198897871,0.3990292553700348,0.4911793328269467,0.3994434850456261,0.3992330188350506,0.7589531127402538,0.3995654750148131,0.3992330188350506,0.3992169322457072,0.4656564191650804,0.4090879110939874,0.404
1415,0.7095,0.702103,39.8,3000,attachment2,1415,0.0073969999999999,0.7038950819672132,0.7021747213114753,39.72622950819672,,0.0017203606557378,0.3993847479072685,0.3993567685724185,0.4617750985703088,0.3997359621894652,0.3995432974714188,0.7451591817400863,0.3998476340961036,0.3995432974714188,0.3995285715057082,0.4540292294038325,0.4095879537906742,0.4042857142857143
1416,0.7032,0.702763,39.7,3000,attachment2,1416,0.000437,0.7044459016393443,0.7028346885245901,39.72950819672131,,0.0016112131147542,0.3997574354530767,0.3997349281463046,0.4428013547467621,0.4000399613828207,0.3998849768581184,0.7322941398548449,0.4001297931773934,0.3998849768581184,0.3998731309071857,0.4462134687865027,0.4100379879716816,0.4045714285714286
1417,0.7056,0.703423,39.7,3000,attachment2,1417,0.0021769999999999,0.705011475409836,0.7034951147540984,39.7344262295082,,0.0015163606557375,0.400147716438367,0.4001232169944912,0.4240969126087722,0.4004552489312283,0.4002865466203296,0.713728387528856,0.4005530317993289,0.4002865466203296,0.4002736521761844,0.4380421294061576,0.4104415321120113,0.4048571428571428
1418,0.7163,0.704084,39.8,3000,attachment2,1418,0.012216,0.7056295081967213,0.704156,39.73934426229508,,0.0014735081967213,0.4005719597549121,0.400547521040191,0.4133810276649668,0.4008787299370692,0.4007104458049985,0.6977887853221535,0.4009762704212631,0.4007104458049985,0.4006975833235663,0.4329677029633829,0.4107993136385185,0.4051428571428571
1419,0.7088,0.704746,39.8,3000,attachment2,1419,0.004054,0.7062901639344262,0.7048173442622951,39.74426229508197,,0.001472819672131,0.4010237974656017,0.40100108743387,0.4107098141007417,0.4013088681270763,0.4011524876454148,0.6892025521201336,0.4013995090431985,0.4011524876454148,0.4011405349971349,0.4314491862780365,0.4110863646357332,0.4054285714285714
1420,0.7097,0.705407,39.8,3000,attachment2,1420,0.0042929999999999,0.7070901639344263,0.7054791475409836,39.75081967213115,,0.0016110163934426,0.4015738891525034,0.4015503191959428,0.4274555007198685,0.4018697541335412,0.4017074522396805,0.6812320965305878,0.4019638272057789,0.4017074522396805,0.4016950469993854,0.4370000498981146,0.4113260428808455,0.4057142857142857
1421,0.7146,0.70607,39.8,3000,attachment2,1421,0.00853,0.707916393442623,0.7061414098360657,39.757377049180334,,0.0017749836065573,0.4021409620050326,0.4021175585567721,0.4494139745822875,0.4024347368687231,0.4022735815451753,0.6787423488254928,0.4025281453683592,0.4022735815451753,0.4022612639408276,0.4449215461229245,0.4115384037045782,0.406
1422,0.7038,0.706732,39.7,3000,attachment2,1422,-0.002932,0.7087,0.7068041475409836,39.763934426229504,,0.0018958524590163,0.402680440463417,0.4026555355696221,0.4695346963854583,0.4029930624197389,0.4028215681949222,0.6900202794856337,0.4030924635309383,0.4028215681949222,0.4028084603560828,0.4534651296033458,0.4117490800688872,0.4062857142857143
1423,0.7007,0.707395,39.7,3000,attachment2,1423,-0.006695,0.7094393442622952,0.7074673442622952,39.77049180327869,,0.0019719999999999,0.4031912632048056,0.4031631247595705,0.4836833332897169,0.4035444747410455,0.4033507143944709,0.702033907359519,0.4036567816935187,0.4033507143944709,0.4033359046864524,0.4599441403611467,0.4119760353397335,0.4065714285714286
1424,0.6997,0.708059,39.7,3000,attachment2,1424,-0.008359,0.7101590163934427,0.7081310163934426,39.77704918032787,,0.0020280000000001,0.4036893500719735,0.4036572082504516,0.4971817273211372,0.4040928145158143,0.4038714870605976,0.7211798438188339,0.4042210998560991,0.4038714870605976,0.4038545703124282,0.4668532073187238,0.4122507987648606,0.4068571428571428
1425,0.693,0.708723,39.6,3000,attachment2,1425,-0.015723,0.7106409836065574,0.7087951475409837,39.78032786885246,,0.0018458360655736,0.4040174620580098,0.403988097877602,0.4748391348390519,0.4043860597962874,0.404183859080321,0.7307885135860416,0.404503258937389,0.404183859080321,0.4041684042485274,0.4599211311196435,0.4125838222729093,0.4071428571428571
1426,0.7258,0.709388,39.9,3000,attachment2,1426,0.0164119999999999,0.7113803278688524,0.7094597540983607,39.78688524590164,,0.0019205737704917,0.4045282847993982,0.4044956870675504,0.4895113585073899,0.4049374721175935,0.4047130052798693,0.7451981886029184,0.4050675770999687,0.4047130052798693,0.4046958485788968,0.4668096272421788,0.4130085089203974,0.4074285714285714
1427,0.7012,0.710053,39.7,3000,attachment2,1427,-0.008853,0.712272131147541,0.7101248196721311,39.795081967213115,,0.0021473114754098,0.4051458520998124,0.4051079454252709,0.5280774505574442,0.4056216806197165,0.4053606565888817,0.7690933064262349,0.405772974803194,0.4053606565888817,0.405340705707544,0.4831900326518514,0.4133429360827618,0.4077142857142857
1428,0.7089,0.710718,39.8,3000,attachment2,1428,-0.0018179999999999,0.7132344262295081,0.7107903606557378,39.8016393442623,,0.0024440655737703,0.4058010147490335,0.4057685992046493,0.5749084660181016,0.4062079151351184,0.4059847028338769,0.7882197141089886,0.4063372929657743,0.4059847028338769,0.4059676420210431,0.5020017938763326,0.4137029732009253,0.408
1429,0.7092,0.711384,39.8,3000,attachment2,1429,-0.0021839999999999,0.7138311475409836,0.7114563606557377,39.806557377049174,,0.0023747868852459,0.4062114608685064,0.4061782720763595,0.5706920526467408,0.4066280675488766,0.4063995306906722,0.8061429448436537,0.4067605315877086,0.4063995306906722,0.4063820629053317,0.5023930131968436,0.4140852911710365,0.4082857142857143
1430,0.7145,0.712051,39.8,3000,attachment2,1430,0.002449,0.7145655737704919,0.7121228196721312,39.81147540983606,,0.0024427540983607,0.406711058107523,0.4066824848415412,0.58381431020581,0.4070697277884006,0.4068729732814203,0.8185112176146386,0.407183770209644,0.4068729732814203,0.4068579347203772,0.5084607974673099,0.4144752917003499,0.4085714285714286
1431,0.7192,0.712717,39.8,3000,attachment2,1431,0.0064829999999999,0.7152081967213115,0.7127897377049182,39.81639344262295,,0.0024184590163933,0.4071512212668437,0.407123671011075,0.5820988443601,0.4074970494774146,0.4073073393828667,0.8240072219821533,0.4076070088315794,0.4073073393828667,0.4072928392482515,0.5085912555986043,0.4148994206360407,0.4088571428571428
1432,0.7203,0.713385,39.9,3000,attachment2,1432,0.006915,0.7157786885245901,0.713457131147541,39.81967213114754,,0.0023215573770491,0.4075366446868724,0.4075153362840285,0.567720581393804,0.407804121217308,0.407657392302988,0.820807935978421,0.4078891679128693,0.407657392302988,0.4076461773541228,0.5033142726192901,0.4152914071519165,0.4091428571428571
1433,0.7094,0.714053,39.8,3000,attachment2,1433,-0.004653,0.7161786885245902,0.714125,39.82295081967213,,0.0020536885245902,0.4078116905303233,0.407789952165065,0.5261981682919519,0.4080845642205402,0.4079348746001208,0.8060438988917028,0.4081713269941592,0.4079348746001208,0.4079234333552479,0.4872690805624285,0.4156907366064579,0.4094285714285714
1434,0.7134,0.714721,39.8,3000,attachment2,1434,-0.001321,0.7166754098360656,0.7147933278688524,39.826229508196725,,0.0018820819672131,0.4081493544220251,0.4081309710665159,0.4959036565995472,0.4083801139109173,0.4082535267699108,0.7842730537732082,0.4084534860754497,0.4082535267699108,0.4082438513196427,0.4745832211202765,0.4161147956058729,0.4097142857142857
1435,0.7177,0.71539,39.8,3000,attachment2,1435,0.00231,0.7172918032786886,0.7154621147540985,39.8311475409836,,0.00182968852459,0.4085725364157184,0.4085541496372933,0.482442072062526,0.4088033388712133,0.4086767281601277,0.7635850860417038,0.4088767246973838,0.4086767281601277,0.408667050908325,0.46808726802405,0.4165516732553519,0.41
1436,0.7141,0.716059,39.8,3000,attachment2,1436,-0.001959,0.7182786885245901,0.716131393442623,39.83934426229508,,0.002147295081967,0.4092516604415318,0.409231685540506,0.5240137279149792,0.4095023980149356,0.4093648515473452,0.7555551312373953,0.4095821224006091,0.4093648515473452,0.409354338441542,0.4825766180477286,0.4170428880257284,0.4102857142857143
1437,0.7296,0.716728,39.9,3000,attachment2,1437,0.0128719999999999,0.7191868852459017,0.7168011311475411,39.84590163934426,,0.0023857540983606,0.4098717994366465,0.4098551986474493,0.5573712965576731,0.4100801830273586,0.4099658705754306,0.7566781332122786,0.4101464405631895,0.4099658705754306,0.4099571333179584,0.4949046891643491,0.4175621878956724,0.4105714285714286
1438,0.7213,0.717399,39.9,3000,attachment2,1438,0.003901,0.7195032786885247,0.7174713442622951,39.84754098360656,,0.0020319344262296,0.4100846762808434,0.4100724153074495,0.5059037347651084,0.4102385837626568,0.4101541551300758,0.7484371333252302,0.4102875201038344,0.4101541551300758,0.4101477019861843,0.4758357751391334,0.4180291442359783,0.4108571428571428
1439,0.7239,0.718069,39.9,3000,attachment2,1439,0.005831,0.7202754098360655,0.7181420163934427,39.85409836065573,,0.0021333934426228,0.410616725479266,0.4106025139958434,0.5187685648712757,0.4107951169948594,0.4106972572186603,0.744488030287031,0.4108518382664142,0.4106972572186603,0.4106897774905432,0.4803740298843506,0.4185074276119597,0.4111428571428571
1440,0.724,0.71874,39.9,3000,attachment2,1440,0.0052599999999999,0.7211377049180328,0.7188131639344262,39.86065573770492,,0.0023245409836065,0.4112071474345327,0.4111945138049629,0.543719111063928,0.4113657327320275,0.4112787380020949,0.739425849493361,0.4114161564289946,0.4112787380020949,0.411272088723374,0.489125254583162,0.4189642805693129,0.4114285714285714
1441,0.7288,0.719412,39.9,3000,attachment2,1441,0.0093879999999999,0.7215557377049181,0.7194847704918033,39.863934426229505,,0.0020709672131148,0.4114938678293524,0.4114815099101445,0.5050785286358646,0.4116489922362526,0.4115638960381977,0.7276695319265649,0.4116983155102844,0.4115638960381977,0.4115573918701934,0.4743885760080748,0.4194278783010879,0.4117142857142857
1442,0.7215,0.720084,39.9,3000,attachment2,1442,0.001416,0.7221377049180328,0.7201568524590164,39.868852459016395,,0.0019808524590163,0.4118947620431598,0.4118810535075539,0.4903838788572398,0.4120668402401083,0.4119724437449269,0.7202829048108432,0.4121215541322198,0.4119724437449269,0.4119652287261869,0.4686873669541705,0.4198416469419749,0.412
1443,0.7104,0.720756,39.8,3000,attachment2,1443,-0.0103559999999999,0.7227524590163934,0.7208294098360656,39.87377049180328,,0.0019230491803278,0.4123168827140015,0.412303106603409,0.4827348492050576,0.41248980915486,0.4123949473406924,0.7214672144090049,0.4125447927541547,0.4123949473406924,0.41238769675617,0.4662983234974276,0.4202329550422659,0.4122857142857143
1444,0.7246,0.721429,39.9,3000,attachment2,1444,0.003171,0.723039344262295,0.7215024262295082,39.877049180327866,,0.0015369180327867,0.4125186972806843,0.412500064714808,0.4264925014126463,0.4127525850154998,0.4126242818206499,0.7122247248967774,0.4128269518354445,0.4126242818206499,0.4126144752070308,0.4455087270401403,0.4207056523774362,0.4125714285714286
1445,0.7169,0.722103,39.8,3000,attachment2,1445,-0.005203,0.7238819672131147,0.7221759180327869,39.88360655737705,,0.0017060491803277,0.4130963833617305,0.4130785588248601,0.4500670355280728,0.4133201282061299,0.4131973890706628,0.7127382546114335,0.4133912699980249,0.4131973890706628,0.4131880077354678,0.4542862634014299,0.4211440113002018,0.4128571428571428
1446,0.7185,0.722777,39.8,3000,attachment2,1446,-0.0042769999999999,0.7244180327868852,0.7228498852459017,39.886885245901645,,0.0015681475409835,0.4134595190018734,0.4134465891244459,0.4306381376499976,0.4136218229895825,0.4135327883072963,0.7116284675230944,0.4136734290793154,0.4135327883072963,0.4135259831086502,0.4473995071386243,0.4216341970794171,0.4131428571428571
1447,0.7281,0.723451,39.9,3000,attachment2,1447,0.004649,0.7251409836065574,0.7235243278688525,39.89344262295082,,0.0016166557377049,0.4139597285147448,0.4139429235651715,0.4375007074469725,0.4141706748554404,0.4140549565623265,0.7121130872366435,0.4142377472418951,0.4140549565623265,0.4140461118520248,0.4502058003146494,0.4221682935965373,0.4134285714285714
1448,0.734,0.724126,40.0,3000,attachment2,1448,0.0098739999999999,0.7256639344262295,0.7241992459016394,39.898360655737704,,0.00146468852459,0.4143224151058906,0.4143019500653789,0.4136290129558701,0.4145793052196823,0.4144383836687903,0.7026864234936506,0.41466098586383,0.4144383836687903,0.4144276125948368,0.4410376433194706,0.4227073802259129,0.4137142857142857
1449,0.725,0.724801,39.9,3000,attachment2,1449,0.0001989999999999,0.7260819672131148,0.7248746393442623,39.90163934426229,,0.0012073278688524,0.4146091355007102,0.4145889461705604,0.3720121659366724,0.4148625647239076,0.414723541704893,0.6827571900225538,0.4149431449451198,0.414723541704893,0.4147129157416562,0.4244790994850075,0.4232592022266871,0.414
1450,0.7279,0.725477,39.9,3000,attachment2,1450,0.0024229999999999,0.7267868852459016,0.7255504918032787,39.90655737704918,,0.0012363934426229,0.415089628928396,0.4150729003871409,0.3704028154167301,0.4152996161436247,0.4151844239955083,0.6639764812100339,0.4153663835670552,0.4151844239955083,0.4151756195001109,0.4223931897230728,0.4237925642988577,0.4142857142857143
1451,0.7398,0.726153,40.0,3000,attachment2,1451,0.0136469999999999,0.727344262295082,0.7262268360655737,39.90983606557377,,0.0011174262295082,0.4154665617656111,0.4154555618607162,0.351243561093925,0.4156046395191596,0.4155288945600152,0.6550256756416588,0.4156485426483451,0.4155288945600152,0.4155231051363863,0.4148746401568599,0.4243023708885798,0.4145714285714286
1452,0.7288,0.72683,39.9,3000,attachment2,1452,0.00197,0.7281081967213114,0.7269036393442623,39.91639344262295,,0.0012045573770491,0.4159933043497751,0.4159800331744989,0.3649288428610375,0.4161598925236379,0.4160685076763408,0.6604249281045823,0.4162128608109249,0.4160685076763408,0.416061522847248,0.4205739749346619,0.424748412357459,0.4148571428571428
1453,0.7483,0.727507,40.1,3000,attachment2,1453,0.0207929999999999,0.7287803278688525,0.7275809180327869,39.92131147540983,,0.0011994098360655,0.4164525713204267,0.4164414778926338,0.3637926381002696,0.4165918230324583,0.4165154340779197,0.659013602039587,0.4166360994328597,0.4165154340779197,0.4165095954317129,0.4202699170561308,0.4251311435659502,0.4151428571428571
1454,0.7327,0.728185,40.0,3000,attachment2,1454,0.004515,0.7295967213114753,0.7282586721311476,39.92786885245902,,0.0013380491803277,0.4170132762358455,0.4170019644039294,0.3858260384424194,0.4171552694943718,0.4170773766167037,0.6684645511381869,0.4172004175954407,0.4170773766167037,0.4170714230209583,0.4293269517269024,0.4254429831949944,0.4154285714285714
1455,0.7148,0.728863,39.8,3000,attachment2,1455,-0.014063,0.7305344262295081,0.7289369016393443,39.9344262295082,,0.0015975245901638,0.4176525190422909,0.4176457360594737,0.4296062243635689,0.417737663326601,0.4176909559449215,0.6946287773882892,0.4177647357580204,0.4176909559449215,0.4176873859539651,0.4477026426970984,0.4257184628052773,0.4157142857142857
1456,0.7356,0.729542,40.0,3000,attachment2,1456,0.006058,0.7312852459016392,0.7296156065573771,39.94098360655738,,0.0016696393442621,0.4181707710436413,0.4181612035738781,0.4464631005929753,0.4182908679667214,0.4182249867056327,0.717531340035562,0.4183290539206007,0.4182249867056327,0.418219951195231,0.4561599971571238,0.4260697877060027,0.416
1457,0.7333,0.730221,40.0,3000,attachment2,1457,0.0030789999999999,0.7314639344262296,0.7302947868852459,39.94262295081968,,0.0011691475409837,0.4182944967682946,0.4182838803404068,0.3792195681424621,0.4184277608762548,0.4183546565263256,0.7244052968042874,0.4184701334612457,0.4183546565263256,0.4183490689327004,0.4328603395863912,0.4263972928920064,0.4162857142857142
1458,0.7412,0.730901,40.0,3000,attachment2,1458,0.0102989999999999,0.7320885245901639,0.7309744426229507,39.94754098360656,,0.0011140819672131,0.4187229853762465,0.4187126862857955,0.3735984355114451,0.4188522660642755,0.4187813468888018,0.7310855820442229,0.4188933720831805,0.4187813468888018,0.4187759263148803,0.4317058856610861,0.4266516861200159,0.4165714285714286
1459,0.737,0.731581,40.0,3000,attachment2,1459,0.0054189999999999,0.7329639344262295,0.7316545737704917,39.954098360655735,,0.0013093606557378,0.4193218979143268,0.4193136898942932,0.401658184078579,0.4194249301658015,0.4193684100278507,0.7344805370933128,0.4194576902457603,0.4193684100278507,0.4193640900173067,0.4423528452504683,0.4268667547887764,0.4168571428571428
1460,0.7312,0.732261,39.9,3000,attachment2,1460,-0.001061,0.7336081967213114,0.7323351803278688,39.959016393442624,,0.0012730163934425,0.4197631223964992,0.4197560015387493,0.3991648552291434,0.4198525079003604,0.4198034739237489,0.7429453749923477,0.4198809288676957,0.4198034739237489,0.4197997261038805,0.4424811725655019,0.4270909593341476,0.4171428571428571
1461,0.7231,0.732942,39.9,3000,attachment2,1461,-0.009842,0.7345852459016394,0.7330162622950819,39.967213114754095,,0.0015689836065575,0.4204358784852026,0.4204267845924285,0.4444488918695786,0.4205500307708134,0.4204874105442554,0.7572784003355542,0.4205863265709204,0.4204874105442554,0.4204826242849007,0.4603729353128715,0.427317767824254,0.4174285714285714
1462,0.732,0.733624,39.9,3000,attachment2,1462,-0.001624,0.7350868852459016,0.7336978360655738,39.97213114754098,,0.0013890491803277,0.4207847678792761,0.4207711799186462,0.4226610776671571,0.4209553325429727,0.4208617663228456,0.7677072254721984,0.4210095651928552,0.4208617663228456,0.4208546147646194,0.4537927452453306,0.4275734956646936,0.4177142857142857
1463,0.7275,0.734306,39.9,3000,attachment2,1463,-0.0068059999999999,0.7356803278688525,0.734379868852459,39.97540983606557,,0.0013004590163935,0.4211850498192289,0.4211786018405117,0.4116577737703977,0.4212659889204939,0.4212215883652926,0.7719213580311537,0.4212917242741457,0.4212215883652926,0.4212181946922836,0.4504094936573865,0.4278406977761753,0.418
1464,0.7303,0.734988,39.9,3000,attachment2,1464,-0.004688,0.7366409836065574,0.7350623770491803,39.98196721311476,,0.001578606557377,0.4218391511455982,0.421838130144968,0.4515629155087799,0.4218519673903511,0.421844936815836,0.7765500112505019,0.421856042436726,0.421844936815836,0.4218443994470833,0.4654015084951673,0.4281709601530828,0.4182857142857142
1465,0.7404,0.735671,40.0,3000,attachment2,1465,0.0047289999999999,0.7376081967213114,0.7357453606557377,39.99016393442622,,0.0018628360655736,0.422505539297191,0.4225021603491133,0.4945998750026235,0.4225479539875347,0.4225246866696313,0.7888107175484474,0.4225614401399501,0.4225246866696313,0.4225229082759062,0.4822983140645511,0.4285782993756583,0.4185714285714286
1466,0.7497,0.736355,40.1,3000,attachment2,1466,0.013345,0.7385245901639343,0.7364288196721313,39.998360655737706,,0.002095770491803,0.423139026440381,0.4231313008306681,0.5306615974509467,0.4232360031728305,0.4231828048954211,0.8014976285911108,0.423266837843176,0.4231828048954211,0.4231787387850458,0.4967435397011166,0.429040557963652,0.4188571428571429
1467,0.7402,0.737039,40.0,3000,attachment2,1467,0.0031609999999999,0.7393983606557378,0.7371127704918032,40.00491803278688,,0.0022855901639345,0.4237368776556098,0.4237311789642436,0.5620157996453763,0.4238084112288117,0.4237691702400182,0.8183938909693125,0.4238311560057557,0.4237691702400182,0.4237661709287729,0.5098207826950933,0.4294729615543001,0.4191428571428571
1468,0.7282,0.737723,39.9,3000,attachment2,1468,-0.009523,0.7400065573770491,0.737797213114754,40.00983606557377,,0.0022093442622951,0.4241547530350445,0.4241487301604095,0.5544127807369087,0.4242303559613846,0.4241888826579765,0.8282443914641169,0.4242543946276912,0.4241888826579765,0.4241857127239581,0.508252889372937,0.4298632163822955,0.4194285714285714
